Datetime,Timestamp,Price,VIX,1-Month-LIBOR,1-Month-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,105-Calls,105-Calls-P,105-Calls-ROI,105-Puts,105-Puts-P,105-Puts-ROI,100-Bull-Spreads,100-Bull-Spreads-P,100-Bull-Spreads-ROI,97-Calls,97-Calls-P,97-Calls-ROI,97-Puts,97-Puts-P,97-Puts-ROI,103-Calls,103-Calls-P,103-Calls-ROI,103-Puts,103-Puts-P,103-Puts-ROI,100-Strangles,100-Strangles-P,100-Strangles-ROI,95-Calls,95-Calls-P,95-Calls-ROI,95-Puts,95-Puts-P,95-Puts-ROI,95-Calls.1,95-Calls-P.1,95-Calls-ROI.1,90-Calls,90-Calls-P,90-Calls-ROI,90-Puts,90-Puts-P,90-Puts-ROI,90-Calls,90-Calls-P,90-Calls-ROI
2016-02-11,1455166800000,8.62,28.14,0.42925,59.13572432443171,0.5837387168901601,4.196261283109841,718.8595105469827,0.580698046459144,-0.580698046459144,-100.0,0.4069944248305819,3.9420055751694174,968.5650059728321,0.8348017208780174,-0.8348017208780174,-100.0,0.1767442920595782,-0.1767442920595782,-100.0,0.7136818019169775,4.324918198083023,606.0009077527437,0.4521323515988942,-0.4521323515988942,-100.0,0.4719401666278262,4.049459833372175,858.0451760033376,0.7274082760838789,-0.7274082760838789,-100.0,0.9240725182267204,3.597327481773281,389.290603369148,0.8106765376410747,4.400323462358926,542.7964493906643,0.3767879007316117,-0.3767879007316117,-100.0,,,,1.0892831397774592,4.552716860222542,417.9553225392495,0.2245465363895449,-0.2245465363895449,-100.0,,,
2016-02-12,1455253200000,9.3,25.4,0.4265,64.39376290464695,0.6854773343293443,3.7545226656706547,547.7238236248901,0.6822178097821281,-0.6822178097821281,-100.0,0.4940681783527343,3.4809318216472653,704.5448329121277,0.9556456775781575,-0.9556456775781575,-100.0,0.19140915597660998,-0.19140915597660998,-100.0,0.8240026402376852,3.8949973597623138,472.6923397525517,0.5418409014268866,-0.5418409014268866,-100.0,0.5649248334433659,3.5960751665566337,636.5581673295555,0.8405675231597325,-0.8405675231597325,-100.0,1.1067657348702524,3.0542342651297467,275.9603201383714,0.9266408612074885,3.978359138792511,429.33128737798006,0.4585443128876325,-0.4585443128876325,-100.0,,,,1.2194030068480473,4.150596993151951,340.3794291011756,0.2864694347555519,-0.2864694347555519,-100.0,,,
2016-02-16,1455598800000,9.93,24.11,0.4270000000000001,67.39088474392909,0.7657963436925064,4.3242036563074935,564.6675766897903,0.7623119332528985,-0.7623119332528985,-100.0,0.5611338132974586,4.03236618670254,718.6104439165158,1.0539751823358694,-1.0539751823358694,-100.0,0.20466253039504773,-0.20466253039504773,-100.0,0.9127526789091808,4.475147321090819,490.29133789440215,0.6114728007827619,-0.6114728007827619,-100.0,0.6371729284421273,4.154927071557872,652.0878220166337,0.9314839856893302,-0.9314839856893302,-100.0,1.2486457292248891,3.5434542707751104,283.7837977449976,1.0212273389686786,4.5652726610313215,447.03784229295286,0.5214171490510511,-0.5214171490510511,-100.0,,,,1.3294926571728434,4.753507342827158,357.5429557418885,0.33335668777719585,-0.33335668777719585,-100.0,,,
2016-02-17,1455685200000,9.84,22.31,0.4305,64.56067499826972,0.7271643909681744,4.712835609031825,648.1114404896773,0.7236832644120215,-0.7236832644120215,-100.0,0.5246199381567433,4.423380061843256,843.158969021429,1.0129647552727832,-1.0129647552727832,-100.0,0.20254445281143107,-0.20254445281143107,-100.0,0.8736810391311199,4.861518960868879,556.4409370384967,0.5751043463716532,-0.5751043463716532,-100.0,0.5996147298248138,4.545185270175186,758.0176143276415,0.8912291694719752,-0.8912291694719752,-100.0,1.174719076196467,3.9700809238035335,337.96002842296167,0.9822164750667242,4.9497835249332764,503.9401853442772,0.4869094048383786,-0.4869094048383786,-100.0,,,,1.2917335002819463,5.132266499718053,397.31620327241137,0.3046004863814087,-0.3046004863814087,-100.0,,,
2016-02-18,1455771600000,9.98,21.64,0.42925,63.19856112949309,0.7220255053149218,3.5179744946850784,487.23687304517904,0.7185051003379455,-0.7185051003379455,-100.0,0.5167631555098118,3.224236844490188,623.9293204464863,1.0120667302839887,-1.0120667302839887,-100.0,0.20526234980511004,-0.20526234980511004,-100.0,0.8710744555188947,3.668325544481104,421.1265203840584,0.5682596626912293,-0.5682596626912293,-100.0,0.5926296567712139,3.347970343228786,564.9346611287258,0.8884036396449284,-0.8884036396449284,-100.0,1.1608893194624432,2.7797106805375567,239.4466581727808,0.9816857340987221,3.757314265901277,382.7410479129392,0.4793413493705958,-0.4793413493705958,-100.0,,,,1.2976738001313723,3.940326199868629,303.64535366821184,0.2965054356520929,-0.2965054356520929,-100.0,,,
2016-02-19,1455858000000,9.97,20.53,0.4295,63.18642142040456,0.7211651466567348,3.588834853343264,497.6439682340198,0.7176462212323758,-0.7176462212323758,-100.0,0.5161098482704518,3.295390151729547,638.5055744959737,1.0109149765748728,-1.0109149765748728,-100.0,0.20505529838628306,-0.20505529838628306,-100.0,0.8700688860715147,3.7390311139284833,429.7396647305414,0.5675555284098857,-0.5675555284098857,-100.0,0.5918986001013762,3.4190013998986237,577.6329593131393,0.8873741069142858,-0.8873741069142858,-100.0,1.1594541285112618,2.8514458714887363,245.9300287411965,0.9805742055025944,3.827925794497404,390.3759422812266,0.4787312263494523,-0.4787312263494523,-100.0,,,,1.2962645009289335,4.010735499071065,309.40718473713326,0.2960974680470105,-0.2960974680470105,-100.0,,,
2016-02-22,1456117200000,10.38,19.38,0.43005,63.96359707327419,0.7600107730833896,3.1199892269166094,410.51907912551115,0.7563424469148705,-0.7563424469148705,-100.0,0.546422767627913,2.814577232372086,515.0915004128589,1.0615710251509682,-1.0615710251509682,-100.0,0.21358800545547665,-0.21358800545547665,-100.0,0.9147709646340116,3.2766290353659864,358.1911934291578,0.5998126882505489,-0.5998126882505489,-100.0,0.6254459726842363,2.943154027315764,470.5688669933525,0.93306759673066,-0.93306759673066,-100.0,1.2252586609347853,2.343341339065213,191.252787168826,1.0295030286521951,3.3694969713478033,327.29354626174165,0.5070181187921028,-0.5070181187921028,-100.0,,,,1.3569401421706653,3.561059857829334,262.43308360918485,0.3156386486189984,-0.3156386486189984,-100.0,,,
2016-02-23,1456203600000,9.71,20.98,0.4320000000000001,66.41194102635957,0.7380285240510078,4.521971475948992,612.7095808069962,0.7345814209975732,-0.7345814209975732,-100.0,0.5379778655476115,4.236522134452389,787.4900448069552,1.0198584073415056,-1.0198584073415056,-100.0,0.20005065850339632,-0.20005065850339632,-100.0,0.8820310744942592,4.66926892550574,529.3769188554967,0.5873873845324296,-0.5873873845324296,-100.0,0.6122182982906752,4.356481701709325,711.5895937564595,0.8999677821456382,-0.8999677821456382,-100.0,1.1996056828231048,3.7690943171768962,314.1944366507882,0.9884529820403838,4.757047017959616,481.2618409163001,0.4996782341396209,-0.4996782341396209,-100.0,,,,1.2912436839388768,4.939756316061123,382.5580235167257,0.3171412911907869,-0.3171412911907869,-100.0,,,
2016-02-24,1456290000000,9.89,20.72,0.4335,65.0476646805326,0.7363545253011319,4.183645474698868,568.1564152794427,0.7328313324496785,-0.7328313324496785,-100.0,0.5327265212792041,3.892773478720796,730.7264277688513,1.0235271687851777,-1.0235271687851777,-100.0,0.20362800402192785,-0.20362800402192785,-100.0,0.8834602196292911,4.333239780370708,490.4849911848866,0.5833427225633816,-0.5833427225633816,-100.0,0.6081688410922803,4.01513115890772,660.2000772838812,0.901239952455282,-0.901239952455282,-100.0,1.191511563655662,3.4317884363443385,288.01973401041204,0.9923631337761076,4.422136866223894,445.61680253043284,0.4945161005672274,-0.4945161005672274,-100.0,,,,1.302737065401084,4.606262934598917,353.58347105758827,0.3105661918347753,-0.3105661918347753,-100.0,,,
2016-02-25,1456376400000,10.26,19.11,0.4335,65.7743369624485,0.7723910161793563,4.0976089838206455,530.5096638862435,0.7687360153041398,-0.7687360153041398,-100.0,0.5610692838110283,3.795930716188973,676.5529366365147,1.0702315328920493,-1.0702315328920493,-100.0,0.21132173236832807,-0.21132173236832807,-100.0,0.9247597621066131,4.253040237893386,459.9075794782541,0.6134144112576516,-0.6134144112576516,-100.0,0.6394322837836013,3.9227677162164,613.4766441576721,0.9434676328821272,-0.9434676328821272,-100.0,1.252846695041253,3.309353304958748,264.1467082969621,1.0374544456579198,4.345545554342081,418.8661557651602,0.5209821948264629,-0.5209821948264629,-100.0,,,,1.358344072719215,4.5376559272807855,334.05791790271746,0.3290545719315192,-0.3290545719315192,-100.0,,,
2016-02-26,1456462800000,10.32,19.81,0.4358,64.99572344557505,0.7677686698868191,4.27223133011318,556.4477293327133,0.7640727926646741,-0.7640727926646741,-100.0,0.5552913292907391,3.96870867070926,714.7074808062282,1.0674106582074865,-1.0674106582074865,-100.0,0.2124773405960801,-0.2124773405960801,-100.0,0.921288605337626,4.428311394662373,480.6649478791202,0.6081036044321468,-0.6081036044321468,-100.0,0.6340071805476954,4.096392819452304,646.1114235194594,0.939800427008886,-0.939800427008886,-100.0,1.2421107849798425,3.4882892150201563,280.835595117771,1.034947514546837,4.521052485453162,436.8388176121912,0.5154364311857997,-0.5154364311857997,-100.0,,,,1.358896797058739,4.7131032029412605,346.83304965781997,0.3235705075588076,-0.3235705075588076,-100.0,,,
2016-02-29,1456722000000,10.44,20.55,0.4338,61.97582281255429,0.7407844545133138,4.299215545486687,580.3598495207649,0.7370627574865091,-0.7370627574865091,-100.0,0.5262316926845387,3.9917683073154615,758.5571836146357,1.0443239108063949,-1.0443239108063949,-100.0,0.21455276182877506,-0.21455276182877506,-100.0,0.8971347461975716,4.456065253802428,496.6996621955705,0.5803247000815732,-0.5803247000815732,-100.0,0.6054000791591285,4.121399920840872,680.7729405264198,0.9147667312215207,-0.9147667312215207,-100.0,1.1857247792407015,3.5410752207592986,298.6422551637054,1.0133595029012072,4.548640497098794,448.867404319614,0.4878238907257431,-0.4878238907257431,-100.0,,,,1.3459156469207791,4.738084353079223,352.03427227546814,0.2985661195966558,-0.2985661195966558,-100.0,,,
2016-03-01,1456808400000,10.72,17.7,0.4385,60.52889373813756,0.7430024618016189,3.5469975381983803,477.3870505889962,0.739139552481408,-0.739139552481408,-100.0,0.5229310708277195,3.2310689291722783,617.8766398519774,1.0548750160414997,-1.0548750160414997,-100.0,0.22007139097389936,-0.22007139097389936,-100.0,0.9040812312004008,3.7075187687995967,410.0869082169654,0.5787342091597969,-0.5787342091597969,-100.0,0.6039679761654888,3.3644320238345102,557.0547043230397,0.9215891795656708,-0.9215891795656708,-100.0,1.1827021853252857,2.7856978146747133,235.53670985300042,1.0240680918787817,3.801931908121217,371.2577257578737,0.484398328024581,-0.484398328024581,-100.0,,,,1.368055196560242,3.993944803439758,291.94325005905466,0.2925785781720513,-0.2925785781720513,-100.0,,,
2016-03-02,1456894800000,11.97,17.09,0.4385,63.211014715745975,0.8662085630863618,1.9837914369136376,229.02006762034884,0.8618952212428059,-0.8618952212428059,-100.0,0.6200073700042461,1.6314926299957522,263.1408445974729,1.2139783610685129,-1.2139783610685129,-100.0,0.2462011930821157,-0.2462011930821157,-100.0,1.0449773711046948,2.1641226288953037,207.0975591181948,0.6816934295164465,-0.6816934295164465,-100.0,0.7110069074739593,1.7798930925260406,250.33414919266858,1.0656641653750951,-1.0656641653750951,-100.0,1.3927003369904059,1.098199663009594,78.85398127947458,1.1776414438482803,2.270858556151719,192.8310665367753,0.5750437690969026,-0.5750437690969026,-100.0,,,,1.5566206524431792,2.490379347556821,159.98627177713914,0.3557386447839779,-0.3557386447839779,-100.0,,,
2016-03-03,1456981200000,12.25,16.7,0.4405,63.339621330549186,0.888274251583149,1.1917257484168509,134.16191522976922,0.8838398831408893,-0.8838398831408893,-100.0,0.6362921775933934,0.831207822406606,130.63304118407197,1.2441360907290218,-1.2441360907290218,-100.0,0.2519820739897556,-0.2519820739897556,-100.0,1.0711733781785204,1.3763266218214776,128.48775463052075,0.6993720407895312,-0.6993720407895312,-100.0,0.7294443850771577,0.9830556149228428,134.76772664702312,1.0923769855816294,-1.0923769855816294,-100.0,1.4288164258666889,0.2836835741333115,19.854445189572566,1.2068788896668297,1.4856211103331691,123.0961219930932,0.5901662396466847,-0.5901662396466847,-100.0,,,,1.5944815442355678,1.710518455764432,107.27740700093806,0.3654906126375339,-0.3654906126375339,-100.0,,,
2016-03-04,1457067600000,12.01,16.86,0.43525,62.313792051124494,0.8568158073474414,1.6431841926525586,191.77799692323399,0.8525201216523755,-0.8525201216523755,-100.0,0.6099389907194164,1.2895610092805834,211.4245898199688,1.2059285207395982,-1.2059285207395982,-100.0,0.2468768166280251,-0.2468768166280251,-100.0,1.0365418202622652,1.8237581797377336,175.94641567633883,0.6720750051380538,-0.6720750051380538,-100.0,0.7010773850872063,1.4386226149127932,205.201686078327,1.0569528288212906,-1.0569528288212906,-100.0,1.3731523902252605,0.7665476097747392,55.823928591712246,1.1700802787201754,1.930419721279823,164.98181846046504,0.5654993773098642,-0.5654993773098642,-100.0,,,,1.5520055667750532,2.1489944332249475,138.4656395073628,0.34713944964949484,-0.34713944964949484,-100.0,,,
2016-03-07,1457326800000,12.26,17.35,0.4376,62.05440510115943,0.871040202287519,0.9589597977124812,110.0936323253586,0.866631425875001,-0.866631425875001,-100.0,0.6190673218518565,0.5979326781481422,96.58605082877048,1.227438106618715,-1.227438106618715,-100.0,0.2519728804356625,-0.2519728804356625,-100.0,1.054616264978982,1.143183735021017,108.39807548803543,0.6825397518588421,-0.6825397518588421,-100.0,0.7120537167961452,0.7501462832038559,105.34967594567254,1.07531267709125,-1.07531267709125,-100.0,1.3945934686549872,0.06760653134501204,4.847759068469969,1.1910644167116384,1.2519355832883612,105.11065276761265,0.5738760791197475,-0.5738760791197475,-100.0,,,,1.5814446887278404,1.4745553112721606,93.24102965993298,0.3514767899565747,-0.3514767899565747,-100.0,,,
2016-03-08,1457413200000,11.48,18.67,0.4405,65.51319493405964,0.8608523296738415,1.2891476703261588,149.75247506324214,0.8566966929622382,-0.8566966929622382,-100.0,0.6244268441933096,0.9515731558066908,152.39145540515932,1.1940634256461262,-1.1940634256461262,-100.0,0.2364254854805319,-0.2364254854805319,-100.0,1.0314385597732525,1.4629614402267466,141.83699323286484,0.6830075921629986,-0.6830075921629986,-100.0,0.7120710320119521,1.093528967988048,153.57020842405132,1.052190726199001,-1.052190726199001,-100.0,1.3950786241749509,0.41052137582504944,29.42639710129827,1.1576486672265842,1.566351332773416,135.3045511230945,0.5797008123505609,-0.5797008123505609,-100.0,,,,1.5171377027956234,1.7808622972043766,117.38303608978863,0.3653976297551811,-0.3653976297551811,-100.0,,,
2016-03-09,1457499600000,12.03,18.34,0.43799999999999994,65.8057423852175,0.9060904757515652,0.30390952424843576,33.54074812411588,0.9017604552020276,-0.9017604552020276,-100.0,0.6583053244490921,-0.04980532444909258,-7.5656876223464495,1.2552588028720786,-1.2552588028720786,-100.0,0.24778515130247314,-0.24778515130247314,-100.0,1.0847350993863296,0.4861649006136704,44.818767355155174,0.7196349794532795,-0.7196349794532795,-100.0,0.7501934209942629,0.09890657900573883,13.184143747175732,1.106633499828238,-1.106633499828238,-100.0,1.4698284004475424,-0.6207284004475424,-42.23135165020211,1.2168584395400572,0.5946415604599435,48.86694632160366,0.6112449200179979,-0.6112449200179979,-100.0,,,,1.5930542117405473,0.8199457882594547,51.47004930633178,0.3861571932459631,-0.3861571932459631,-100.0,,,
2016-03-10,1457586000000,11.3,18.05,0.4405,66.65066943465399,0.8619870755253549,1.1780129244746442,136.66248113484542,0.8578965968806589,-0.8578965968806589,-100.0,0.6291479951552592,0.8458520048447387,134.44404358882235,1.1898529925783292,-1.1898529925783292,-100.0,0.2328390803700957,-0.2328390803700957,-100.0,1.0294880067191068,1.3495119932808908,131.08574208471592,0.6865202424337538,-0.6865202424337538,-100.0,0.7155811552003559,0.9854188447996428,137.70888705470938,1.0503679621963191,-1.0503679621963191,-100.0,1.4021013976341097,0.29889860236588905,21.317902034064527,1.1532388971896648,1.451761102810334,125.8855477688222,0.5843529424772047,-0.5843529424772047,-100.0,,,,1.5052296743219917,1.6647703256780082,110.5990902303915,0.3715482435417652,-0.3715482435417652,-100.0,,,
2016-03-11,1457672400000,11.1,16.5,0.44185,65.89201233631164,0.8371500098672788,1.6528499901327214,197.43773166708354,0.8331196171015938,-0.8331196171015938,-100.0,0.6085081983119585,1.3264918016880405,217.990785558488,1.1592762859079908,-1.1592762859079908,-100.0,0.2286418115553204,-0.2286418115553204,-100.0,1.0019552139084764,1.8210447860915224,181.7491202014809,0.6650457329257637,-0.6650457329257637,-100.0,0.6933061908989275,1.4636938091010725,211.1179487959389,1.022154886350271,-1.022154886350271,-100.0,1.3583519238246913,0.7986480761753088,58.795372698892876,1.123829663107874,1.9211703368921256,170.9485342804763,0.565000789980473,-0.565000789980473,-100.0,,,,1.4708059828904698,2.129194017109532,144.76375823038055,0.3571786294013517,-0.3571786294013517,-100.0,,,
2016-03-14,1457928000000,11.61,16.92,0.43799999999999994,66.73561793441418,0.8867461353694637,1.6832538646305366,189.82364822252163,0.8825672876071922,-0.8825672876071922,-100.0,0.6475127744466321,1.3419872255533676,207.25262551001208,1.223624984296248,-1.223624984296248,-100.0,0.23923336092283154,-0.23923336092283154,-100.0,1.05880984982677,1.8594901501732288,175.62078313471082,0.7064563674973696,-0.7064563674973696,-100.0,0.7363284399977594,1.4853715600022408,201.7267674744114,1.0803242268026203,-1.0803242268026203,-100.0,1.442784807495129,0.7789151925048712,53.98692781199811,1.1859185524641498,1.9645814475358487,165.6590533518311,0.6014486470899927,-0.6014486470899927,-100.0,,,,1.547423146680905,2.183576853319095,141.11052028675462,0.3826621836948618,-0.3826621836948618,-100.0,,,
2016-03-15,1458014400000,11.95,16.84,0.4381,66.89213272448171,0.9148440433189212,1.8251559566810789,199.50460081257984,0.9105418357477912,-0.9105418357477912,-100.0,0.6685885840480879,1.4739114159519122,220.45117896387862,1.2615712660984009,-1.2615712660984009,-100.0,0.2462554592708333,-0.2462554592708333,-100.0,1.0918875673518809,2.0066124326481187,183.774638767496,0.7292144260078839,-0.7292144260078839,-100.0,0.7600280478697323,1.6214719521302683,213.3436991799264,1.1140967740714665,-1.1140967740714665,-100.0,1.4892424738776162,0.8922575261223828,59.91351588295535,1.222649834477984,2.1148501655220158,172.9726783486591,0.621062737285409,-0.621062737285409,-100.0,,,,1.5944745929153088,2.340525407084692,146.78975867563474,0.3956026061012912,-0.3956026061012912,-100.0,,,
2016-03-16,1458100800000,11.87,14.99,0.4362,65.79825650331618,0.8939301064212373,2.586069893578763,289.2921801159426,0.8896752302929647,-0.8896752302929647,-100.0,0.6494428243695083,2.2370571756304916,344.45790940907995,1.2384752044348222,-1.2384752044348222,-100.0,0.2444872820517289,-0.2444872820517289,-100.0,1.0702007394797182,2.76589926052028,258.4467715715588,0.7099735096352955,-0.7099735096352955,-100.0,0.7401070804267027,2.3837929195732985,322.0875711929335,1.091824558014582,-1.091824558014582,-100.0,1.4500805900619982,1.6738194099380026,115.42940588332672,1.2005696239747374,2.872930376025262,239.29727344873376,0.6030274916528784,-0.6030274916528784,-100.0,,,,1.5717737014066504,3.095226298593351,196.92569584433784,0.3809443128912027,-0.3809443128912027,-100.0,,,
2016-03-17,1458187200000,11.95,14.44,0.4413,65.64005657915993,0.8978258574162039,2.0421741425837974,227.4577108372486,0.8934922310648012,-0.8934922310648012,-100.0,0.6517051954394892,1.690794804560512,259.44166417459564,1.2446548877705164,-1.2446548877705164,-100.0,0.2461206619767147,-0.2461206619767147,-100.0,1.0753476274454092,2.2231523725545914,206.7380180896388,0.7126440098845475,-0.7126440098845475,-100.0,0.7429576541735825,1.8385423458264198,247.4626024105632,1.0969940190316363,-1.0969940190316363,-100.0,1.4556016640581295,1.1258983359418702,77.34934383098555,1.2066678774687194,2.3308321225312816,193.1626892580228,0.6050509324348871,-0.6050509324348871,-100.0,,,,1.5806531930607701,2.554346806939232,161.6007115383107,0.3817529293445068,-0.3817529293445068,-100.0,,,
2016-03-18,1458273600000,12.04,14.02,0.44125,64.38864395887555,0.8874326971084319,1.0725673028915692,120.86181931163576,0.8830669271820311,-0.8830669271820311,-100.0,0.6396182450908556,0.7183817549091449,112.31414369787107,1.237034186668133,-1.237034186668133,-100.0,0.24781445201757624,-0.24781445201757624,-100.0,1.0667801265095518,1.2544198734904477,117.58935532431065,0.7013453296809429,-0.7013453296809429,-100.0,0.7313549972292703,0.8674450027707303,118.60792721141381,1.0880582542050758,-1.0880582542050758,-100.0,1.4327003269102132,0.16609967308978746,11.593469336885052,1.1996650194367433,1.3623349805632559,113.5596152668424,0.5935175380066626,-0.5935175380066626,-100.0,,,,1.578701362131402,1.5852986378685996,100.41789257268331,0.37077216919764006,-0.37077216919764006,-100.0,,,
2016-03-21,1458532800000,13.4,13.79,0.4399,69.01001698422236,1.0581585807078646,-1.0081585807078657,-95.27481032506952,1.0533145304446254,-1.0533145304446254,-100.0,0.7818115636274676,-0.7818115636274676,-100.0,1.4467253108510656,-0.8267253108510646,-57.144594391918574,0.276347017080397,-0.276347017080397,-100.0,1.2558014581824928,-0.8038014581824946,-64.00704927877909,0.8491027294271509,-0.8491027294271509,-100.0,0.8846711897825799,-0.8846711897825799,-100.0,1.281681818011445,-0.9296818180114448,-72.53608539550515,1.7337739192097308,-1.7337739192097308,-100.0,1.4014092376480347,-0.6814092376480358,-48.62314442793565,0.7268073898979575,-0.7268073898979575,-100.0,,,,1.8144036014599172,-0.4244036014599182,-23.39080462133297,0.4700439562230034,-0.4700439562230034,-100.0,,,
2016-03-22,1458619200000,13.06,14.17,0.4321,68.74539024522412,1.0273383274896268,-0.6973383274896268,-67.87815745117013,1.022700883088942,-1.022700883088942,-100.0,0.7580318834747732,-0.7580318834747732,-100.0,1.4061625668540554,-1.083162566854055,-77.02968293896247,0.2693064440148536,-0.2693064440148536,-100.0,1.2200688744490256,-0.4982688744490274,-40.83940545356853,0.8237705533803634,-0.8237705533803634,-100.0,0.8582416047528465,-0.8582416047528465,-100.0,1.2452650370201417,-1.1834650370201416,-95.0372010646116,1.68201215813321,-1.68201215813321,-100.0,1.362101851879081,-0.3791018518790823,-27.832122198211106,0.7046962796984335,-0.7046962796984335,-100.0,,,,1.7650832541843482,-0.12908325418434696,-7.313153862761951,0.4549095542237307,-0.4549095542237307,-100.0,,,
