Datetime,Timestamp,Price,VIX,6-Month-LIBOR,6-Month-VM,110-Calls,110-Calls-P,110-Calls-ROI,110-Puts,110-Puts-P,110-Puts-ROI,110-Calls.1,110-Calls-P.1,110-Calls-ROI.1,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Calls,100-Calls-P,100-Calls-ROI
2017-09-28,1506571200000,28.809998999999998,9.51,1.50944,35.428519957930064,1.8432051975539885,32.425794902446,1759.2070023172898,4.489179036165481,-4.489179036165481,-100.0,,,,2.9497007973618103,34.20029920263818,1159.4497731168753,2.736040741554076,-2.736040741554076,-100.0,,,
2017-09-29,1506657600000,29.389999,9.45,1.506,35.46801191099679,1.8833079808312776,33.37768911916872,1772.2905365927493,4.583094677246852,-4.583094677246852,-100.0,,,,3.012068265921764,35.187928734078234,1168.23144854288,2.79460171720865,-2.79460171720865,-100.0,,,
2017-10-02,1506916800000,29.940001000000002,9.51,1.5093299999999998,35.49981705335678,1.9213213005134533,32.244675599486534,1678.2552502212666,4.671094747710399,-4.671094747710399,-100.0,,,,3.071297607158023,34.08869939284198,1109.9119575190057,2.8492733773370595,-2.8492733773370595,-100.0,,,
2017-10-03,1507003200000,30.15,9.63,1.5157200000000002,35.500698468863646,1.9351984724791509,30.649801527520854,1583.8066205300327,4.703221475388055,-4.703221475388055,-100.0,,,,3.0933491703153617,32.50665082968464,1050.8561769110158,2.8688246275052727,-2.8688246275052727,-100.0,,,
2017-10-04,1507089600000,30.76,9.19,1.51406,35.54242896154866,1.9777690326442483,26.07622996735575,1318.466895625937,4.802070084436019,-4.802070084436019,-100.0,,,,3.1593722172216445,27.970626782778357,885.3223001174504,2.9305549915777926,-2.9305549915777926,-100.0,,,
2017-10-05,1507176000000,30.76,9.65,1.5135,35.440205183860286,1.969156132750632,26.74484286724936,1358.1880289954768,4.793549932548442,-4.793549932548442,-100.0,,,,3.150628614124185,28.639370385875807,909.004960390643,2.921895704849464,-2.921895704849464,-100.0,,,
2017-10-06,1507262400000,31.07,10.33,1.51878,35.44694727568821,1.989852696424366,23.92314730357564,1202.25719956879,4.841827519085371,-4.841827519085371,-100.0,,,,3.183331916453781,25.83666808354623,811.6234424064759,2.9514908461455995,-2.9514908461455995,-100.0,,,
2017-10-09,1507521600000,31.32,10.08,1.5248899999999999,35.436118922117984,2.005264259976661,25.092734740023346,1251.3430394613122,4.879156732549801,-4.879156732549801,-100.0,,,,3.2084404138985314,27.02155858610147,842.2022883469403,2.9737972071468413,-2.9737972071468413,-100.0,,,
2017-10-10,1507608000000,32.0,9.85,1.52433,35.434109223673,2.0485952095395987,24.3914037904604,1190.64047777121,4.984980296697604,-4.984980296697604,-100.0,,,,3.2778814479749663,26.362117552025037,804.2425563716229,3.0382315272095197,-3.0382315272095197,-100.0,,,
2017-10-11,1507694400000,32.810001,9.91,1.5293299999999999,35.514764229255796,2.1079539134517056,24.94104398654829,1183.187347094707,5.11778310031168,-5.11778310031168,-100.0,,,,3.368549685973949,26.96144831402605,800.3874316085879,3.1220306740284727,-3.1220306740284727,-100.0,,,
2017-10-12,1507780800000,32.810001,9.61,1.53156,35.49878192442347,2.106647093538852,23.552351806461147,1118.0017706191459,5.116082362569305,-5.116082362569305,-100.0,,,,3.3672637209168865,25.57273527908311,759.4515131152189,3.12038660185366,-3.12038660185366,-100.0,,,
2017-10-13,1507867200000,33.220001,9.91,1.53433,35.50093137968404,2.1333240488945715,25.47467685110542,1194.1306743485914,5.179870377896557,-5.179870377896557,-100.0,,,,3.4097476106068427,27.520253389393158,807.1052914234697,3.1593350915177325,-3.1593350915177325,-100.0,,,
2017-10-16,1508126400000,32.689999,10.31,1.53316,35.48500350560804,2.097801631242886,28.383201468757115,1352.9973971819682,5.095948348606108,-5.095948348606108,-100.0,,,,3.3538195817932497,30.396183418206764,906.3154017949366,3.107589415759813,-3.107589415759813,-100.0,,,
2017-10-17,1508212800000,32.52,10.07,1.54522,35.49981659315173,2.088876478325176,28.619126521674808,1370.0727074403712,5.069320408205583,-5.069320408205583,-100.0,,,,3.338599763005563,30.62140323699443,917.1929973848564,3.091730608351384,-3.091730608351384,-100.0,,,
2017-10-18,1508299200000,32.119999,10.05,1.55055,35.536159019583934,2.0666623666412534,27.361340733358745,1323.9385965994286,5.009524740914106,-5.009524740914106,-100.0,,,,3.3011530938720477,29.338849906127955,888.7455101852097,3.0564826159382767,-3.0564826159382767,-100.0,,,
2017-10-19,1508385600000,32.5,9.97,1.55069,35.54362097766901,2.091782342014758,27.488219657985248,1314.1051583554915,5.069436245776327,-5.069436245776327,-100.0,,,,3.3408894933243354,29.489112506675678,882.6724908321553,3.0933021331075783,-3.0933021331075783,-100.0,,,
2017-10-20,1508472000000,32.529999,11.07,1.5548899999999999,35.54213599083893,2.0938144297606964,29.40318567023931,1404.2880425463406,5.073481350013778,-5.073481350013778,-100.0,,,,3.344148827666853,31.405851172333154,939.1283938234413,3.0956643006242004,-3.0956643006242004,-100.0,,,
2017-10-23,1508731200000,32.709998999999996,11.16,1.5607799999999998,35.54230935196826,2.1057445840528537,28.883257515947147,1371.6410686597392,5.1008619297553865,-5.1008619297553865,-100.0,,,,3.3631049920189025,30.896897007981092,918.7015297263556,3.1123026699302976,-3.1123026699302976,-100.0,,,
2017-10-24,1508817600000,32.900002,11.23,1.56444,35.50753355615434,2.1150575631748776,28.644937236825115,1354.3336945320145,5.126924495780866,-5.126924495780866,-100.0,,,,3.379746157030606,30.67024884296939,907.4719644008948,3.1268977321269613,-3.1268977321269613,-100.0,,,
2017-10-25,1508904000000,34.110001000000004,11.3,1.56219,35.671925241542795,2.2080292129846733,28.600971687015328,1295.3167249247738,5.33107996880328,-5.33107996880328,-100.0,,,,3.519392965760032,30.70060803423997,872.3267999034033,3.2576208346860334,-3.2576208346860334,-100.0,,,
2017-10-26,1508990400000,35.200001,9.8,1.56447,35.78153793489308,2.289267235854388,27.280732664145606,1191.6796884555965,5.511684426661844,-5.511684426661844,-100.0,,,,3.64271668398348,29.44728331601652,808.3879661981988,3.372186766535709,-3.372186766535709,-100.0,,,
2017-10-27,1509076800000,35.75,10.5,1.57267,35.747715453314534,2.322233980163864,26.64276701983613,1147.290378463765,5.593423361941824,-5.593423361941824,-100.0,,,,3.6969507828549233,28.843050217145077,780.1848580432387,3.4207593117439754,-3.4207593117439754,-100.0,,,
2017-10-30,1509336000000,37.189999,10.18,1.5730600000000001,35.97009995489747,2.4384050331879092,,,5.841278844897173,,,,,,3.868783089430533,,,3.5813957364389566,,,,,
2017-10-31,1509422400000,36.470001,10.2,1.57979,35.8496527880574,2.379608247575017,,,5.715281323041836,,,,,,3.782282575510497,,,3.4992580077530517,,,,,
2017-11-01,1509508800000,36.07,9.93,1.58907,35.65082868576293,2.33448302232396,,,5.631768954971802,,,,,,3.7217094357184095,,,3.440151192670994,,,,,
2017-11-02,1509595200000,36.889998999999996,9.14,1.59017,35.70353045837886,2.3929353950476955,,,5.764961920442271,,,,,,3.811789289881976,,,3.523631676604314,,,,,
2017-11-03,1509681600000,37.18,9.4,1.59406,35.604574792250865,2.401942251527052,,,5.799698640958969,,,,,,3.831900162185456,,,3.5407696071235577,,,,,
2017-11-06,1509944400000,36.759997999999996,9.89,1.59809,32.33354447740201,2.048384549682593,,,5.406961031581282,,,,,,3.4559676595656192,,,3.1674010067462497,,,,,
2017-11-07,1510030800000,36.709998999999996,9.78,1.60162,32.30884569780745,2.0433658399406767,,,5.3966767272545075,,,,,,3.449051767336492,,,3.160243573985433,,,,,
2017-11-08,1510117200000,37.959998999999996,10.5,1.61239,32.36937192169458,2.119828282355268,,,5.5851213943053475,,,,,,3.5737979626420966,,,3.2731554280512576,,,,,
2017-11-09,1510203600000,39.209998999999996,11.29,1.61461,32.20983414821384,2.172888435272002,,,5.751823117572236,,,,,,3.674347632046661,,,3.3633792523195933,,,,,
2017-11-13,1510549200000,39.98,11.5,1.61618,32.234304303642425,2.218304325282688,,,5.867183877698082,,,,,,3.7493588326132614,,,3.4319766075363454,,,,,
2017-11-14,1510635600000,39.740002000000004,11.59,1.62208,32.18746053873241,2.2003530384172136,,,5.8260667614701225,,,,,,3.7222313926329953,,,3.4056073226810994,,,,,
2017-11-15,1510722000000,40.66,13.13,1.6181,32.23390352685189,2.256120148188701,,,5.966641560019808,,,,,,3.8132637654586534,,,3.490101412577843,,,,,
2017-11-16,1510808400000,41.900002,11.76,1.63171,32.36098506910455,2.340251133140031,,,6.160862996722482,,,,,,3.94561781613038,,,3.609810237568976,,,,,
2017-11-17,1510894800000,44.18,11.43,1.63211,32.826763393645145,2.5232607040413817,,,6.551676922357881,,,,,,4.217369156446789,,,3.8632020821890656,,,,,
2017-11-20,1511154000000,45.209998999999996,10.65,1.63489,32.89284000035306,2.590382663255584,,,6.71203982313796,,,,,,4.3242544940369685,,,3.961215639384584,,,,,
2017-11-21,1511240400000,48.060001,9.73,1.6448900000000002,33.53051012066465,2.837545060106958,,,7.216442083005128,,,,,,4.682831559257661,,,4.294556034619634,,,,,
2017-11-22,1511326800000,48.810001,9.88,1.6521099999999995,33.5013673996719,2.8785595345292907,,,7.323895187876552,,,,,,4.752775066252294,,,4.356716478386161,,,,,
2017-11-24,1511499600000,48.860001000000004,9.67,1.6521099999999995,33.501685504359195,2.8815504474995706,,,7.331439814801222,,,,,,4.757686756731869,,,4.3612224542788205,,,,,
2017-11-27,1511758800000,41.02,9.87,1.6539400000000002,39.71177960771278,3.1170389027074688,,,6.852501926337769,,,,,,4.698988252830194,,,4.365772819766832,,,,,
2017-11-28,1511845200000,42.549999,10.03,1.65832,39.88254566029335,3.2536848275408623,,,7.12747357727903,,,,,,4.894738722607592,,,4.548183131460469,,,,,
2017-11-29,1511931600000,39.130001,10.7,1.6573799999999999,41.227229334143175,3.1375524772103383,,,6.700179554104551,,,,,,4.646506164024379,,,4.3279852339282,,,,,
2017-11-30,1512018000000,39.220001,11.28,1.6605,41.228059660854534,3.1450749448967588,,,6.71523776748305,,,,,,4.657554636526072,,,4.337702566149962,,,,,
2017-12-01,1512104400000,38.220001,11.43,1.6680000000000001,41.37680068633432,3.081125946297629,,,6.55871736419342,,,,,,4.555125060306132,,,4.242026258393214,,,,,
2017-12-04,1512363600000,36.869999,11.68,1.67425,41.267150020267366,2.961510562200516,,,6.315027154635287,,,,,,4.38358367947508,,,4.0804170362339685,,,,,
2017-12-05,1512450000000,37.599998,11.33,1.69313,41.28668595908678,3.023432676936766,,,6.4395273869625225,,,,,,4.473977778125693,,,4.1613367872400175,,,,,
2017-12-06,1512536400000,37.610001000000004,11.02,1.71125,41.28015364058687,3.0247602807548315,,,6.438097834849862,,,,,,4.476002527926749,,,4.15994566801314,,,,,
2017-12-07,1512622800000,38.73,10.16,1.71445,41.380612193166215,3.1258258385204982,,,6.640143494695749,,,,,,4.62030574041346,,,4.294230882390959,,,,,
2017-12-08,1512709200000,38.09,9.58,1.7225,41.45204202262558,3.0822479928686057,,,6.536843455799353,,,,,,4.552144174655879,,,4.229958231865645,,,,,
2017-12-11,1512968400000,38.299999,9.34,1.7298799999999999,41.24973408393366,3.0782878935447133,,,6.550409038154626,,,,,,4.556488938171185,,,4.231144615089286,,,,,
2017-12-12,1513054800000,38.080002,9.92,1.73535,41.26210303314827,3.0622778573110665,,,6.513334644720651,,,,,,4.532078376926017,,,4.20758436548018,,,,,
2017-12-13,1513141200000,36.189999,10.18,1.75575,41.77420832560515,2.9629234771082715,,,6.238725365725141,,,,,,4.35990791879966,,,4.047909726633184,,,,,
2017-12-14,1513227600000,37.009997999999996,10.49,1.7676900000000002,41.82974766624271,3.0365360866470823,,,6.384185221115441,,,,,,4.465344623395482,,,4.1441167456394465,,,,,
2017-12-15,1513314000000,37.029999,9.42,1.77443,41.8248396220191,3.0381155398093536,,,6.3862316914904405,,,,,,4.4678096737151245,,,4.145188084334292,,,,,
2017-12-18,1513573200000,37.75,9.53,1.7817,41.802214050980155,3.095307119685557,,,6.507047351061026,,,,,,4.552933069782854,,,4.222696916487823,,,,,
2017-12-19,1513659600000,36.919998,10.03,1.7883,41.91872200467017,3.0396037498615804,,,6.375020451649842,,,,,,4.465232373928103,,,4.141065921008343,,,,,
2017-12-20,1513746000000,35.66,9.72,1.81413,42.09638084037851,2.9550640114254403,,,6.171697853911263,,,,,,4.332355622164787,,,4.014750024424622,,,,,
2017-12-21,1513832400000,35.869999,9.62,1.8248799999999998,42.07792194389757,2.971314536859777,,,6.204817812652905,,,,,,4.356896989147383,,,4.035536421686585,,,,,
2017-12-22,1513918800000,35.139998999999996,9.9,1.8336299999999999,42.094973115660856,2.9130513755686547,,,6.079095788591258,,,,,,4.2705619865111535,,,3.954238816531694,,,,,
2017-12-26,1514264400000,35.049999,10.25,1.8336299999999999,42.070799838752855,2.9032413622595783,,,6.061176953276463,,,,,,4.257288062992363,,,3.941775054825893,,,,,
2017-12-27,1514350800000,35.75,10.47,1.8336299999999999,42.10065346106197,2.964182563425057,,,6.185186860139978,,,,,,4.345255309055887,,,4.023441033342177,,,,,
2017-12-28,1514437200000,35.130001,10.18,1.8430000000000002,42.12305795603212,2.9155424004627437,,,6.078916503906053,,,,,,4.2727965968166695,,,3.954954781765132,,,,,
2017-12-29,1514523600000,34.669998,11.04,1.8436299999999999,42.05765566488347,2.8711170715047896,,,5.992951571191702,,,,,,4.210643606620732,,,3.8968569699724647,,,,,
2018-01-02,1514869200000,36.169998,9.77,1.83707,42.29744154177803,3.0189656641650338,,,6.277142069696605,,,,,,4.416204883089692,,,4.090001797209297,,,,,
2018-01-03,1514955600000,37.310001,9.15,1.83707,42.39937401059814,3.1246659076618366,,,6.485533247177853,,,,,,4.5658794458646605,,,4.229395118151937,,,,,
2018-01-04,1515042000000,38.099998,9.22,1.83938,42.43294066649949,3.194531185534613,,,6.626087962133262,,,,,,4.66627725075044,,,4.322238138567393,,,,,
2018-01-05,1515128400000,41.139998999999996,9.22,1.8426900000000002,43.19035840648012,3.536152573680164,,,7.240781442255098,,,,,,5.124786856169937,,,4.752631373056238,,,,,
2018-01-08,1515387600000,40.759997999999996,9.52,1.85831,43.1739993284762,3.5027726396767527,,,7.169760328609819,,,,,,5.077018004557775,,,4.705188812678732,,,,,
2018-01-09,1515474000000,40.880001,10.08,1.86507,43.13415708467237,3.5090546600061363,,,7.185353063930433,,,,,,5.088087231406913,,,4.713812962247179,,,,,
2018-01-10,1515560400000,40.84,9.82,1.8652900000000001,43.097485661507626,3.501478233812339,,,7.1741310938249745,,,,,,5.079001343526269,,,4.705049398083208,,,,,
2018-01-11,1515646800000,42.299999,9.88,1.8651900000000001,43.22467742175811,3.641587020038383,,,7.445557168231879,,,,,,5.275388127338426,,,4.888088352968879,,,,,
2018-01-12,1515733200000,41.25,10.16,1.8714400000000002,43.366575213907964,3.5679106519066845,,,7.276070378824644,,,,,,5.161135767629304,,,4.782190064827447,,,,,
2018-01-16,1516078800000,39.32,11.66,1.88027,43.80625391521159,3.4496332325503225,,,6.9824299571714095,,,,,,4.968049741430075,,,4.605137672903783,,,,,
2018-01-17,1516165200000,40.060001,11.91,1.88769,43.79927943531145,3.514309567373997,,,7.111995858813366,,,,,,5.061433377256306,,,4.690239005837551,,,,,
2018-01-18,1516251600000,40.27,12.22,1.89875,43.79275831528652,3.5327976801419108,,,7.146949829845598,,,,,,5.088223774337892,,,4.712907546795787,,,,,
2018-01-19,1516338000000,42.560001,11.27,1.9040599999999999,44.0321618600784,3.762423100961853,,,7.580883774925279,,,,,,5.4061321918271235,,,5.008369077248421,,,,,
2018-01-22,1516597200000,45.290001000000004,11.03,1.913,43.52824940564757,3.9410513643173815,,,8.002270359273762,,,,,,5.690938604227675,,,5.2656830541880195,,,,,
2018-01-23,1516683600000,45.009997999999996,11.1,1.9255,43.52877952652758,3.9177568550192063,,,7.950844284467673,,,,,,5.657061332168452,,,5.23168644984888,,,,,
2018-01-24,1516770000000,44.32,11.47,1.93175,43.55341940919609,3.8612273059997295,,,7.830999570980669,,,,,,5.573958284904971,,,5.153751253069466,,,,,
2018-01-25,1516856400000,45.119999,11.58,1.9255,43.572709262057494,3.932839476474495,,,7.975783463799878,,,,,,5.6763465818039975,,,5.249932115736172,,,,,
2018-01-26,1516942800000,45.970001,11.08,1.9373799999999999,43.603222438571606,4.0118025046333345,,,8.127975839975246,,,,,,5.7883495958507725,,,5.351234355252512,,,,,
2018-01-29,1517202000000,45.43,13.84,1.9496900000000001,43.60168559296712,3.9654816105519473,,,8.030298262347305,,,,,,5.721396033795098,,,5.286683899063603,,,,,
2018-01-30,1517288400000,45.52,14.79,1.95965,43.57111173422779,3.9702797477891703,,,8.040713251781963,,,,,,5.729897432953255,,,5.292109709310331,,,,,
2018-01-31,1517374800000,46.91,13.54,1.9671900000000002,43.67345095426198,4.1054909769899615,,,8.298319132430104,,,,,,5.9188678001755575,,,5.465984305121144,,,,,
2018-02-01,1517461200000,44.450001,13.47,1.96625,44.21919508149213,3.9575689538102488,,,7.930746221461835,,,,,,5.675184417276918,,,5.246254569687455,,,,,
2018-02-02,1517547600000,43.610001000000004,17.31,1.96625,44.00517514467736,3.856824394021533,,,7.754917998461781,,,,,,5.542238065534633,,,5.121413978662126,,,,,
2018-02-05,1517806800000,41.02,37.32,1.983,44.685518268771105,3.7066304371094816,,,7.369524908649273,,,,,,5.291425963728481,,,4.892239119673743,,,,,
2018-02-06,1517893200000,41.610001000000004,29.98,1.9921400000000002,44.69294895063917,3.761486274131382,,,7.475022122269131,,,,,,5.369220637049068,,,4.962434953537934,,,,,
2018-02-07,1517979600000,41.669998,27.73,2.0008,44.34528666577092,3.7272474538961218,,,7.4441994332562995,,,,,,5.337879092110394,,,4.928744709710557,,,,,
2018-02-08,1518066000000,39.5,33.46,1.9918799999999999,44.72861523931868,3.5746474480893,,,7.099928821786847,,,,,,5.100807879983929,,,4.71470003789079,,,,,
2018-02-09,1518152400000,39.57,29.06,2.00438,44.714653025875634,3.5803318228436565,,,7.109203668961111,,,,,,5.109413602281286,,,4.720206189660787,,,,,
2018-02-12,1518411600000,39.919998,25.61,2.0263299999999997,44.68275263038595,3.6100276820048895,,,7.1654062046579465,,,,,,5.15302770042323,,,4.756099266471463,,,,,
2018-02-13,1518498000000,42.110001000000004,24.97,2.03831,45.07359072662667,3.8547935725002653,,,7.602510111508014,,,,,,5.482119150152268,,,5.060952276522954,,,,,
2018-02-14,1518584400000,41.849998,19.26,2.0486299999999997,45.05420812060393,3.8295098853610217,,,7.5517672368158255,,,,,,5.446986876646513,,,5.026311923423606,,,,,
2018-02-15,1518670800000,44.290001000000004,19.13,2.05715,45.4849315818569,4.106590111899177,,,8.043841860891156,,,,,,5.817874045785572,,,5.370830090323725,,,,,
2018-02-16,1518757200000,44.110001000000004,19.46,2.06283,45.48692826701497,4.090596398302701,,,8.010501290385182,,,,,,5.79502104805853,,,5.348570859042604,,,,,
2018-02-20,1519102800000,44.93,20.6,2.0964400000000003,45.51709390846686,4.173132498497672,,,8.157799719038582,,,,,,5.909788649501443,,,5.447667940902272,,,,,
2018-02-21,1519189200000,44.099998,20.02,2.10613,45.590336588908976,4.105809125159084,,,8.014572475564407,,,,,,5.8104359666576615,,,5.354766467026142,,,,,
2018-02-22,1519275600000,44.900002,18.72,2.11863,45.47447019609992,4.166807754105239,,,8.143465696267778,,,,,,5.902764661499552,,,5.436089881647309,,,,,
2018-02-23,1519362000000,44.860001000000004,16.49,2.12863,45.47734483412728,4.164262285952983,,,8.134969310935759,,,,,,5.8988446844523095,,,5.430396434436658,,,,,
2018-02-26,1519621200000,46.549999,15.8,2.1455,45.60889362867671,4.339616346147455,,,8.455695366935668,,,,,,6.139632153796427,,,5.649704081785713,,,,,
2018-02-27,1519707600000,45.91,18.59,2.168,44.73500290090577,4.170069426221737,,,8.224013722012621,,,,,,5.947146123966309,,,5.458913665594392,,,,,
2018-02-28,1519794000000,46.049999,19.85,2.18188,44.667770570354264,4.1753155036904035,,,8.238191680198977,,,,,,5.9581715580536745,,,5.465331809425108,,,,,
2018-03-01,1519880400000,46.009997999999996,22.47,2.20113,44.658828162410366,4.172135322462093,,,8.226729378077358,,,,,,5.9538142749944365,,,5.457081780099215,,,,,
2018-03-02,1519966800000,46.02,19.59,2.21125,44.658048629539444,4.173779714998666,,,8.226756141968089,,,,,,5.956035410215925,,,5.456923071097215,,,,,
2018-03-05,1520226000000,50.419998,18.73,2.22375,45.796028591243505,4.73380089761697,,,9.170902966683489,,,,,,6.6846519014270855,,,6.1347448733057455,,,,,
2018-03-06,1520312400000,49.599998,18.36,2.2248799999999997,45.784925589094534,4.6553794202476135,,,9.020018451605328,,,,,,6.574545908153567,,,6.033308845751487,,,,,
2018-03-07,1520398800000,50.720001,17.76,2.22843,45.756801663679475,4.75685021514996,,,9.219079804243977,,,,,,6.71947759759902,,,6.1651407695026625,,,,,
2018-03-08,1520485200000,52.25,16.54,2.22929,45.80231266612122,4.907052188735673,,,9.503646495288967,,,,,,6.928809777575562,,,6.357531874442202,,,,,
2018-03-09,1520571600000,52.490002000000004,14.64,2.2455,45.79100624759218,4.929472551735422,,,9.542615585232245,,,,,,6.960870978238972,,,6.38281900869062,,,,,
2018-03-12,1520827200000,53.189999,15.78,2.25925,45.803159926388034,4.998332393410512,,,9.669071886174605,,,,,,7.057080966063103,,,6.467753323121375,,,,,
2018-03-13,1520913600000,51.830002,16.35,2.26863,45.93112767651767,4.8898975891638115,,,9.438604531495,,,,,,6.895936145748706,,,6.319305911504331,,,,,
2018-03-14,1521000000000,54.610001000000004,17.23,2.28675,46.24899300152754,5.2023618844674315,,,9.989739300972733,,,,,,7.315682188899463,,,6.703297931177013,,,,,
2018-03-15,1521086400000,54.84,16.59,2.30425,46.10732912183375,5.204343242555524,,,10.006736044036755,,,,,,7.327249837435104,,,6.707606929690769,,,,,
2018-03-16,1521172800000,54.889998999999996,15.8,2.32113,45.9053244099129,5.179847251839842,,,9.981649333684684,,,,,,7.305494298244161,,,6.680769009012202,,,,,
2018-03-19,1521432000000,54.580002,19.02,2.34175,45.645693182628186,5.113123708606196,,,9.881771779003431,,,,,,7.227765358423389,,,6.601081604239052,,,,,
2018-03-20,1521518400000,57.689999,18.2,2.36363,46.03748280560952,5.469764096490941,,,10.503363895378751,,,,,,7.7044827768636575,,,7.035937230398022,,,,,
2018-03-21,1521604800000,57.09,17.86,2.3905,45.91486476807497,5.396130301126217,,,10.369154163702817,,,,,,7.608487274842126,,,6.939418059002676,,,,,
2018-03-22,1521691200000,55.16,23.34,2.40988,45.96307944619564,5.223055314814643,,,10.022229057856993,,,,,,7.360925436584673,,,6.709265202986817,,,,,
2018-03-23,1521777600000,51.669998,24.87,2.4342200000000003,46.59129096554161,4.9854021448447305,,,9.474188354429943,,,,,,6.987103965725449,,,6.370546156257465,,,,,
2018-03-26,1522036800000,53.549999,21.03,2.4473,46.71923100559528,5.187179518728904,,,9.835535028610742,,,,,,7.261673867278433,,,6.6192698762619235,,,,,
2018-03-27,1522123200000,51.060001,22.5,2.44971,47.10881501050351,5.001720230634632,,,9.433274371929377,,,,,,6.978896159692247,,,6.365763469960189,,,,,
2018-03-28,1522209600000,47.389998999999996,22.87,2.4538,47.54133312044948,4.699787154814757,,,8.811778951839997,,,,,,6.5339603166743245,,,5.963952950333631,,,,,
2018-03-29,1522296000000,49.200001,19.97,2.4529900000000002,47.609763710375404,4.888617920596094,,,9.15787570752855,,,,,,6.792669215293588,,,6.2010852943231,,,,,
2018-03-30,1522382400000,47.68,23.62,2.44403,47.76655219872261,4.7576866055775255,,,8.897338207546293,,,,,,6.602396640665692,,,6.031170824273662,,,,,
2018-04-02,1522641600000,47.580002,21.1,2.4524,47.75600633225089,4.747030271886178,,,8.875865477443885,,,,,,6.588041258184964,,,6.016073081419232,,,,,
2018-04-03,1522728000000,47.669998,20.06,2.4524,47.74530182374575,4.7545841563757465,,,8.891228917157072,,,,,,6.59910209201216,,,6.0260520563588225,,,,,
2018-04-04,1522814400000,48.02,18.94,2.4524,47.7269594508173,4.787033590035751,,,8.954050366766467,,,,,,6.6451369751386204,,,6.067879499439268,,,,,
2018-04-05,1522900800000,45.869999,21.49,2.45988,48.058958997681415,4.6158575146651435,,,8.594465482675009,,,,,,6.390146344259378,,,5.837062769722892,,,,,
2018-04-06,1522987200000,45.889998999999996,21.77,2.46,48.05942933303013,4.6179403872104,,,8.59825357500996,,,,,,6.393003754677674,,,5.83965219813182,,,,,
2018-04-09,1523246400000,47.799999,20.47,2.46625,48.23731199778785,4.8344385349172105,,,8.978816359249233,,,,,,6.683065186313996,,,6.1052269357067415,,,,,
2018-04-10,1523332800000,47.759997999999996,20.24,2.4721900000000003,48.23266902774707,4.830289044018958,,,8.969678364137607,,,,,,6.677481947981264,,,6.098745148089126,,,,,
2018-04-11,1523419200000,49.689999,18.49,2.47063,48.42405849767734,5.051910026994398,,,9.358989164014831,,,,,,6.973238990197438,,,6.371492842034191,,,,,
2018-04-12,1523505600000,47.5,17.41,2.4675,48.74054956039175,4.8709900333563025,,,8.989039009930046,,,,,,6.706812703224144,,,6.132311772836643,,,,,
2018-04-13,1523592000000,47.029999,16.56,2.4725,48.31992222838301,4.7679492382992485,,,8.843990952765793,,,,,,6.586706246995523,,,6.016744260146929,,,,,
2018-04-16,1523851200000,49.130001,15.25,2.48188,48.54792040541653,5.012982946462458,,,9.268560135280797,,,,,,6.912544270609184,,,6.314887078625856,,,,,
2018-04-17,1523937600000,51.380001,15.6,2.49,48.79251172627036,5.278436885000363,,,9.726670544405893,,,,,,7.264487077834669,,,6.63742667729424,,,,,
2018-04-18,1524024000000,50.630001,15.96,2.50313,48.813935299348486,5.205627777642452,,,9.585368006270397,,,,,,7.162865366390772,,,6.541720028779813,,,,,
2018-04-19,1524110400000,51.459998999999996,16.88,2.50313,48.79651634340311,5.288460739340518,,,9.739999813682104,,,,,,7.2778312685084225,,,6.646503245182598,,,,,
2018-04-20,1524196800000,50.349998,16.34,2.5093799999999997,48.503439797238904,5.133726310657512,,,9.487558821104912,,,,,,7.081066855030695,,,6.461823864528334,,,,,
2018-04-23,1524456000000,46.009997999999996,18.02,2.51125,49.7598746185305,4.852953996116542,,,8.83103984125973,,,,,,6.629364804884317,,,6.063079391378125,,,,,
2018-04-24,1524542400000,44.75,17.84,2.51563,49.862615110295714,4.733267321731027,,,8.601361895657082,,,,,,6.460840766633581,,,5.909108561111815,,,,,
2018-04-25,1524628800000,46.740002000000004,16.24,2.51625,50.0777997619979,4.971930638380154,,,9.011881479971526,,,,,,6.775770762910053,,,6.19936225526585,,,,,
2018-04-26,1524715200000,47.57,15.41,2.51925,50.0500469616103,5.0567892616583086,,,9.167716003171083,,,,,,6.892784913523034,,,6.3054455876255355,,,,,
2018-04-27,1524801600000,47.34,15.93,2.52175,49.82346091899388,5.002560258470009,,,9.092976673749373,,,,,,6.8303236533951335,,,6.245247667285465,,,,,
2018-04-30,1525060800000,48.200001,15.49,2.51956,49.85107266944778,5.096968170266199,,,9.262258581537402,,,,,,6.957824870702275,,,6.3626342445851956,,,,,
2018-05-01,1525147200000,48.66,15.97,2.51175,49.83711665901053,5.143019689787568,,,9.350097887959244,,,,,,7.021543551651868,,,6.4225237318079325,,,,,
2018-05-02,1525233600000,49.209998999999996,15.9,2.51425,49.79662814828379,5.1958037666856685,,,9.449774990265556,,,,,,7.095713904072994,,,6.489324198236531,,,,,
2018-05-03,1525320000000,49.099998,14.77,2.51269,49.800750253615675,5.184615703428282,,,9.429488250365457,,,,,,7.0802413464683625,,,6.475580207320341,,,,,
2018-05-04,1525406400000,51.119999,14.75,2.51488,49.918963380606954,5.4150154741730105,,,9.833924595605561,,,,,,7.388327849173673,,,6.758245323203263,,,,,
