Unnamed: 0,Datetime,Price,Timestamp,VIX,1-Day-LIBOR,1-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI
728,2013-05-16,91.5,1368676800000,12.45,0.147,103.1558227672256,1.970903911122285,-1.970903911122285,-100.0,1.9705354050150348,-0.41053740501504166,-20.833799990105195
729,2013-05-17,89.940002,1368763200000,13.02,0.1464,10.139358028201947,0.19060614600405756,-0.19060614600405756,-100.0,0.19024540107567134,2.1597605989243363,1135.249833484951
730,2013-05-20,87.589996,1369022400000,13.37,0.1464,10.416599470601588,0.19069664280522147,-0.19069664280522147,-100.0,0.19034532363541246,0.1596526763645869,83.87528168035571
731,2013-05-21,87.239998,1369108800000,13.82,0.1425,25.224915679809165,0.4596909340601343,5.030314065939862,1094.2817648176251,0.4593503402122536,-0.4593503402122536,-100.0
732,2013-05-22,92.730003,1369195200000,14.07,0.1389,72.99939608540878,1.4136117360128821,2.9363872639871147,207.7223320364649,1.413258854563324,-1.413258854563324,-100.0
733,2013-05-23,97.080002,1369281600000,13.99,0.135,17.046056904606743,0.34573290512309995,12.9042670948769,3732.438221430578,0.3453738427660369,-0.3453738427660369,-100.0
734,2013-05-24,110.330002,1369368000000,14.48,0.135,92.15384156309128,2.1230955489832652,-2.1230955489832652,-100.0,2.1226874798675084,3.577317520132482,168.52775333445538
735,2013-05-28,104.629997,1369713600000,14.83,0.1337,203.15638847268667,4.436737303579399,-4.116737303579406,-92.78749274288047,4.436354043169054,-4.436354043169054,-100.0
736,2013-05-29,104.949997,1369800000000,14.53,0.1349,62.97134527121512,1.3801605467654383,-1.3801605467654383,-100.0,1.3797726637946681,5.810222336205328,421.09997455856114
737,2013-05-30,97.760002,1369886400000,16.3,0.1341,83.08974795389538,1.6962241280242978,-1.6962241280242978,-100.0,1.6958649611150989,3.474141038884902,204.85953295482418
738,2013-05-31,92.589996,1369972800000,16.28,0.1322,18.67171654769515,0.36116955308645515,1.8888304469135448,522.9761010506345,0.3608342003383882,-0.3608342003383882,-100.0
739,2013-06-03,94.839996,1370232000000,16.27,0.1338,87.94151949346843,1.74161974584014,-1.2116127458401422,-69.56815623697884,1.7412720864372204,-1.7412720864372204,-100.0
740,2013-06-04,95.370003,1370318400000,17.5,0.1343,20.69575251976515,0.41232398411851534,1.567671015881487,380.2036932760349,0.4119730754105859,-0.4119730754105859,-100.0
741,2013-06-05,97.349998,1370404800000,16.63,0.133,16.810226682724885,0.34189783368358206,4.348105166316422,1271.7556936439923,0.34154310693989487,-0.34154310693989487,-100.0
742,2013-06-06,102.040001,1370491200000,15.14,0.133,29.750189796017537,0.6340828568041985,-0.6340828568041985,-100.0,0.6337110404916828,1.3562869595083171,214.0229336159274
743,2013-06-07,100.050003,1370577600000,15.44,0.1326,74.92332601004546,1.5653793283291364,-1.5653793283291364,-100.0,1.565015859663383,4.0149861403366245,256.5460353353992
744,2013-06-10,94.470001,1370836800000,17.07,0.1329,42.310225365652435,0.8348005290197946,2.4252014709802054,290.51268975929213,0.8344565553136079,-0.8344565553136079,-100.0
745,2013-06-11,97.730003,1370923200000,18.59,0.1314,102.49974146203168,2.091693163755842,-1.6416961637558316,-78.4864717350801,2.091341336378342,-2.091341336378342,-100.0
746,2013-06-12,98.18,1371009600000,16.41,0.1314,32.92547795809593,0.6751904474533816,1.4448125525466153,213.98592915465855,0.6748370000895889,-0.6748370000895889,-100.0
747,2013-06-13,100.300003,1371096000000,17.15,0.1305,18.82346188236549,0.39442010917375825,1.5055738908262342,381.71833935651773,0.39406150295479847,-0.39406150295479847,-100.0
748,2013-06-14,102.199997,1371182400000,16.8,0.129,2.9154313873902544,0.06239883609989505,1.1276031639001118,1807.090058691028,0.0620376367487836,-0.0620376367487836,-100.0
749,2013-06-17,103.389999,1371441600000,16.61,0.1308,8.07000967447,0.1744121783634398,1.115588821636564,639.6278242175852,0.17404167459253017,-0.17404167459253017,-100.0
750,2013-06-18,104.68,1371528000000,16.64,0.1283,0.9241005749403264,0.02038425364771257,-0.02038425364771257,-100.0,0.020016296924538324,4.009981703075468,20033.584224860104
751,2013-06-19,100.650002,1371614400000,20.49,0.1271,57.98680018596736,1.218853721990449,-1.218853721990449,-100.0,1.2185032399909588,-0.11850423999096193,-9.72539391785624
752,2013-06-20,99.550003,1371700800000,18.9,0.1269,31.732765505606597,0.6598132244042034,1.2801817755957927,194.0218425830686,0.6594671182831036,-0.6594671182831036,-100.0
753,2013-06-21,101.489998,1371787200000,20.11,0.1303,33.999657641289915,0.7207158911670035,0.18928810883299718,26.26390109513147,0.7203535864235704,-0.7203535864235704,-100.0
