Datetime,Price,Timestamp,VIX,1-Day-LIBOR,1-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Calls,100-Calls-P,100-Calls-ROI
2008-07-30,22.84,1217390400000,21.21,2.3225,,,,,,,,,,
2008-07-31,22.7071,1217476800000,22.94,2.2075,,,,,,,,,,
2008-08-01,22.38,1217563200000,22.57,2.20125,9.736781241270501,0.046179498511122574,-0.046179498511122574,-100.0,0.044829841264038,0.4451701587359605,993.0219384762157,,,
2008-08-04,21.89,1217822400000,23.49,2.21875,8.562232889951945,0.039805480488073634,1.0187945195119248,2559.432789203919,0.03847487880728551,-0.03847487880728551,-100.0,,,
2008-08-05,22.9486,1217908800000,21.14,2.1925,77.86180867650275,0.3737689849461336,0.13333101505386755,35.672038190403306,0.3723905385252291,-0.3723905385252291,-100.0,,,
2008-08-06,23.4557,1217995200000,20.23,2.19375,28.478223217252374,0.14018467537429835,-0.14018467537429835,-100.0,0.13877496590623115,-0.050174965906231606,-36.15563194599113,,,
2008-08-07,23.3671,1218081600000,21.15,2.15875,28.782050830417443,0.14112638562359692,0.7131736143764016,505.34392362214373,0.13974440657053933,-0.13974440657053933,-100.0,,,
2008-08-08,24.2214,1218168000000,20.66,2.18125,44.55413184936943,0.2260591403324863,0.3468408596675143,153.42925712155812,0.22461170608245065,-0.22461170608245065,-100.0,,,
2008-08-11,24.7943,1218427200000,20.12,2.1775,14.065161384741799,0.0735612135995769,0.37923878640042297,515.5417751327096,0.07208209091905182,-0.07208209091905182,-100.0,,,
2008-08-12,25.2471,1218513600000,21.17,2.18375,5.926491796485357,0.03200453793703595,0.3351954620629645,1047.3372954873164,0.03049408025546008,-0.03049408025546008,-100.0,,,
2008-08-13,25.6143,1218600000000,21.55,2.175,4.106114971996114,0.022733195244638797,-0.019933195244638213,-87.68320964180825,0.02120690914471446,-0.02120690914471446,-100.0,,,
2008-08-14,25.6171,1218686400000,20.34,2.2525,16.08559128180305,0.08683581140022589,-0.08683581140022589,-100.0,0.08525496928218779,0.4261450307178141,499.8477324029112,,,
2008-08-15,25.1057,1218772800000,19.58,2.19125,22.7580621930722,0.12005926912171815,-0.12005926912171815,-100.0,0.11855211257842768,-0.06855211257843052,-57.82445465329025,,,
2008-08-18,25.0557,1219032000000,20.98,2.16875,20.397592659552256,0.10746313462140833,-0.10746313462140833,-100.0,0.10597442407240898,0.1597255759275935,150.72087187608406,,,
2008-08-19,24.79,1219118400000,21.28,2.09625,9.729171743367608,0.051077059797608015,0.27892294020239383,546.0826079410625,0.049653373625428536,-0.049653373625428536,-100.0,,,
2008-08-20,25.12,1219204800000,20.42,2.1,26.810841585024747,0.141353688093254,-0.141353688093254,-100.0,0.13990846939446475,0.08149153060553793,58.24631700871284,,,
2008-08-21,24.8986,1219291200000,19.82,2.0975,24.78110182143013,0.12955455629041168,0.22754544370959096,175.63677436362892,0.12812378059288676,-0.12812378059288676,-100.0,,,
2008-08-22,25.2557,1219377600000,18.81,2.0975,25.92189605225429,0.13742860039238636,-0.13742860039238636,-100.0,0.13597730426393007,0.4697226957360723,345.44198260052804,,,
2008-08-25,24.65,1219636800000,20.97,2.14,43.233281284475524,0.2232472908841121,-0.06754729088410905,-30.256712462939998,0.2218021003736705,-0.2218021003736705,-100.0,,,
2008-08-26,24.8057,1219723200000,20.49,2.15,34.316465524734305,0.17847718818431169,-0.03137718818431345,-17.580503426527837,0.17701607354633175,-0.17701607354633175,-100.0,,,
2008-08-27,24.9528,1219809600000,19.76,2.16375,0.43102782390955663,0.003062495982545599,-0.003062495982545599,-100.0,0.0015833173332922,0.13121668266670738,8287.453178692096,,,
2008-08-28,24.82,1219896000000,19.43,2.24875,12.626786477644295,0.06620751342329534,-0.06620751342329534,-100.0,0.06467841052748291,0.5367215894725188,829.8311369981133,,,
2008-08-29,24.2186,1219982400000,20.65,2.24875,21.543624597192803,0.10969477390353256,-0.10969477390353256,-100.0,0.10820272187321044,0.3689972781267894,341.02402577189525,,,
2008-09-02,23.7414,1220328000000,21.99,2.17125,5.195224058064522,0.026467263596085644,0.08353273640391734,315.60775484274603,0.025055017525804857,-0.025055017525804857,-100.0,,,
2008-09-03,23.8514,1220414400000,21.43,2.1625,27.52714461926145,0.1378028326837306,-0.1378028326837306,-100.0,0.13638976077685605,0.6836102392231442,501.2181525426841,,,
2008-09-04,23.0314,1220500800000,24.03,2.1475,44.45871327127099,0.2144834076453748,-0.2144834076453748,-100.0,0.21312838089124675,-0.06462838089124467,-30.32368594974813,,,
2008-09-05,22.8829,1220587200000,23.06,2.14375,32.00892635792633,0.15361533379851802,-0.15361533379851802,-100.0,0.15227139472108675,0.17062860527891388,112.055587059836,,,
2008-09-08,22.56,1220846400000,22.64,2.14625,8.691366379018355,0.04160948979091472,-0.04160948979091472,-100.0,0.040282969887778464,0.8511170301122188,2112.845781935361,,,
2008-09-09,21.6686,1220932800000,25.47,2.135,29.3002513108972,0.13320578232242575,-0.13320578232242575,-100.0,0.13193835470577575,-0.1219383547057742,-92.42070281814436,,,
2008-09-10,21.6586,1221019200000,24.52,2.13,44.73444917526879,0.20294077999711926,-0.05444077999712072,-26.82594400095117,0.20167690405303415,-0.20167690405303415,-100.0,,,
2008-09-11,21.8071,1221105600000,24.39,2.13875,8.188173172041111,0.037927486202534055,-0.037927486202534055,-100.0,0.03664971719712362,0.493350282802874,1346.1230277694845,,,
2008-09-12,21.2771,1221192000000,25.66,3.10625,35.288201453549384,0.157683486113795,-0.157683486113795,-100.0,0.15587282365763144,1.0698271763423683,686.3461835349835,,,
2008-09-15,20.0514,1221451200000,31.7,6.4375,38.98227682294547,0.16497776108006512,-0.16497776108006512,-100.0,0.1614416102532168,-0.09294161025321657,-57.569798831565286,,,
2008-09-16,19.9829,1221537600000,30.3,5.03125,62.759191255981634,0.263227919474188,-0.263227919474188,-100.0,0.2604736170995601,1.4610263829004424,560.9114654947947,,,
2008-09-17,18.2614,1221624000000,36.22,3.84375,97.2815539011294,0.3718636344909889,0.5224363655090123,140.49138368265804,0.3699406602315651,-0.3699406602315651,-100.0,,,
2008-09-18,19.1557,1221710400000,33.1,3.25,154.7902829721008,0.6198198030253188,0.3544801969746807,57.190847282464226,0.6181142344387478,-0.6181142344387478,-100.0,,,
2008-09-19,20.13,1221796800000,32.07,2.96875,2.020651308667781,0.009337102431059565,-0.009337102431059565,-100.0,0.007699883055179769,1.40090011694482,18193.784332898722,,,
2008-09-22,18.7214,1222056000000,33.85,2.95,137.11853883103814,0.536661327741859,-0.536661327741859,-100.0,0.535148289433959,0.06625171056603918,12.380065838595026,,,
2008-09-23,18.12,1222142400000,35.72,2.6875,44.779816360940735,0.1700931779058994,0.09700682209409983,57.03157721455877,0.16875904894035898,-0.16875904894035898,-100.0,,,
2008-09-24,18.3871,1222228800000,35.19,2.5625,53.07614167159989,0.204419237401158,0.2555807625988429,125.02774486790794,0.20312840754212047,-0.20312840754212047,-100.0,,,
2008-09-25,18.8471,1222315200000,32.82,2.3125,11.311059789261176,0.0451136162774759,-0.0451136162774759,-100.0,0.043919574137083466,0.4831804258629173,1100.148249058144,,,
2008-09-26,18.32,1222401600000,34.74,2.56875,59.5770120667072,0.22854028493170556,-0.22854028493170556,-100.0,0.2272510289291709,3.0556489710708283,1344.613921208342,,,
2008-09-29,15.0371,1222660800000,46.72,6.875,189.82234078892589,0.597155423666452,0.6028445763335489,100.95270886633942,0.5943233599137061,-0.5943233599137061,-100.0,,,
2008-09-30,16.2371,1222747200000,39.39,3.79375,307.8461468051442,1.0434341512029324,-1.0434341512029324,-100.0,1.0417465814231894,-0.39324658142318736,-37.748775799768,,,
2008-10-01,15.5886,1222833600000,39.81,2.68125,131.9351080019987,0.4299399988849908,-0.4299399988849908,-100.0,0.4287949194710432,0.8598050805289557,200.5166202970879,,,
2008-10-02,14.3,1222920000000,45.26,1.99625,51.09772462481218,0.1529639071259199,-0.1529639071259199,-100.0,0.1521818360467906,0.2807181639532095,184.4623321977128,,,
2008-10-03,13.8671,1223006400000,45.14,2.36875,62.34341844454193,0.180962499527376,-0.02806249952737705,-15.507356275840873,0.18006259193051388,-0.18006259193051388,-100.0,,,
2008-10-06,14.02,1223265600000,52.05,3.9375,46.81505146671954,0.1378023979350651,-0.1378023979350651,-100.0,0.13629004800335132,1.1466099519966484,841.3013046766656,,,
2008-10-07,12.7371,1223352000000,53.68,5.375,120.03046863556813,0.3201088121708953,-0.2301088121708954,-71.88456031883561,0.3182332814342548,-0.3182332814342548,-100.0,,,
2008-10-08,12.8271,1223438400000,57.53,5.09375,115.62508477502762,0.31052905774933404,-0.31052905774933404,-100.0,0.30873909934608434,-0.15873909934608402,-51.41528872834591,,,
2008-10-09,12.6771,1223524800000,63.92,2.46875,21.10747103195787,0.0563028642682557,1.0951971357317447,1945.189023623495,0.055445452425917814,-0.055445452425917814,-100.0,,,
2008-10-10,13.8286,1223611200000,69.95,2.46875,110.79563784418684,0.32034924900416417,1.6024507509958363,500.21991809789023,0.3194139558059597,-0.3194139558059597,-100.0,,,
2008-10-13,15.7514,1223870400000,54.99,2.18125,48.546482212942465,0.16013835111349195,-0.16013835111349195,-100.0,0.15919707125989113,0.7236029287401085,454.53281458854104,,,
2008-10-14,14.8686,1223956800000,55.13,2.14375,210.88128715110432,0.6548296092710304,-0.6548296092710304,-100.0,0.6539563592648401,0.22174364073516006,33.908018110633286,,,
2008-10-15,13.9929,1224043200000,69.25,1.9375,3.3943251280127287,0.01029355471663429,0.552506445283365,5367.4989883768685,0.009550800628947977,-0.009550800628947977,-100.0,,,
2008-10-16,14.5557,1224129600000,67.61,1.66875,112.40031581884476,0.3419122571560109,-0.3419122571560109,-100.0,0.3412467977278455,0.3001532022721536,87.95780774228237,,,
2008-10-17,13.9143,1224216000000,70.33,1.5125,94.84898590302308,0.2758407148738744,-0.12724071487387434,-46.12832987039421,0.275264141100914,-0.275264141100914,-100.0,,,
2008-10-20,14.0629,1224475200000,52.97,1.28125,62.51031744725152,0.18380066198943454,-0.18380066198943454,-100.0,0.1833070243350088,0.8095929756649918,441.65954829171926,,,
2008-10-21,13.07,1224561600000,53.11,1.11875,94.11424359886568,0.2570293192107957,0.5115706807892035,199.0320335283044,0.2566287208980791,-0.2566287208980791,-100.0,,,
2008-10-22,13.8386,1224648000000,69.65,1.20625,146.3319448824639,0.4229767508038895,-0.22867675080388936,-54.063669071474315,0.42251942106631546,-0.42251942106631546,-100.0,,,
2008-10-23,14.0329,1224734400000,67.8,1.28125,48.491293438084405,0.14233382335558886,-0.14233382335558886,-100.0,0.14184123876487045,0.12245876123513,86.33509006370802,,,
2008-10-24,13.7686,1224820800000,79.13,1.26875,36.99382542766981,0.1065970178927893,-0.1065970178927893,-100.0,0.10611842590261487,0.5067815740973849,477.5622798650062,,,
2008-10-27,13.1557,1225080000000,80.06,1.14,29.77039643857995,0.08198634642717463,1.0352136535728258,1262.6659177846973,0.08157546248758774,-0.08157546248758774,-100.0,,,
2008-10-28,14.2729,1225166400000,66.96,0.73125,142.60543861828933,0.4250626059071392,0.23773739409286154,55.92997144161831,0.4247766619735396,-0.4247766619735396,-100.0,,,
2008-10-29,14.9357,1225252800000,69.96,0.40625,40.539911505446796,0.1265164274014703,0.8006835725985288,632.8692558301118,0.12635019193959796,-0.12635019193959796,-100.0,,,
2008-10-30,15.8629,1225339200000,62.9,0.3875,16.654539617383026,0.05525071121336556,-0.05525071121336556,-100.0,0.055082304607307016,0.4378176953926936,794.8427330954747,,,
2008-10-31,15.37,1225425600000,59.89,0.375,103.03875748448212,0.3307401704868109,-0.3307401704868109,-100.0,0.33058226033909044,-0.24058226033909055,-72.7753086606391,,,
2008-11-03,15.28,1225688400000,53.68,0.3225,28.84000450138876,0.09208625687717388,0.4836137431228274,525.1747215307917,0.09195124925443476,-0.09195124925443476,-100.0,,,
